#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:primates" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:primates" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:primates" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.primates" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:primates" name="distribution" x="@birthRate.t:primates">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@primates" id="treeLikelihood.primates" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:primates">
#            <siteModel id="SiteModel.s:primates" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:primates" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:primates" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:primates" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:primates" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:primates" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:primates" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
28000	-6425.798147243791	-6437.1075520345685	11.309404790776906	-6437.1075520345685	0.22076508075584772	11.309404790776906	6.047989407721825
29000	-6425.070391281638	-6435.075927119782	10.005535838144475	-6435.075927119782	0.22830237426108946	10.005535838144475	4.469376829940323
30000	-6424.11184219602	-6434.738154743032	10.626312547011944	-6434.738154743032	0.22297482502766594	10.626312547011944	5.059676446456997
31000	-6427.835592032426	-6436.647418798604	8.811826766178267	-6436.647418798604	0.22297482502766594	8.811826766178267	14.280168582409077
32000	-6425.465684139418	-6437.046677250747	11.580993111328802	-6437.046677250747	0.21673936536572702	11.580993111328802	6.19648366752526
33000	-6422.656950083417	-6434.056196348804	11.399246265387342	-6434.056196348804	0.21801122524652417	11.399246265387342	6.445907842275538
34000	-6426.8487447104535	-6437.796703613429	10.947958902974769	-6437.796703613429	0.23560795539819235	10.947958902974769	7.830819765095761
35000	-6426.182538585509	-6437.9948723295975	11.812333744088528	-6437.9948723295975	0.2118632546198978	11.812333744088528	7.060866159164688
36000	-6427.645624536491	-6439.4278171439555	11.782192607464708	-6439.4278171439555	0.2135728813248675	11.782192607464708	8.073676389150945
37000	-6426.864440537267	-6436.097773093499	9.233332556232323	-6436.097773093499	0.2335308959324952	9.233332556232323	12.071097648314586
38000	-6426.792295499266	-6437.888767331642	11.09647183237584	-6437.888767331642	0.23870790582773863	11.09647183237584	6.781586363479359
39000	-6427.556283308111	-6439.275368406172	11.719085098060642	-6439.275368406172	0.21313415873623157	11.719085098060642	8.322592639274902
40000	-6424.565515550975	-6436.196853650375	11.631338099399434	-6436.196853650375	0.20823555614129363	11.631338099399434	9.247503104003309
41000	-6427.322622748214	-6438.544346442545	11.221723694331205	-6438.544346442545	0.21915535486196783	11.221723694331205	6.143481916598962
42000	-6429.406769913449	-6440.437421151989	11.030651238539766	-6440.437421151989	0.21974366301827689	11.030651238539766	10.116036071503226
43000	-6426.473466090132	-6435.165123430257	8.69165734012476	-6435.165123430257	0.23364365811110335	8.69165734012476	13.828249963196502
44000	-6423.197774565606	-6433.470505841694	10.272731276088393	-6433.470505841694	0.2292715928151303	10.272731276088393	11.425953522916606
45000	-6426.595078299167	-6438.3557770693815	11.760698770214804	-6438.3557770693815	0.20503822791519286	11.760698770214804	6.875933188064515
46000	-6428.442101031674	-6438.329489921257	9.887388889583598	-6438.329489921257	0.230412979459543	9.887388889583598	10.805128752528034
47000	-6424.112432566331	-6435.354243726663	11.241811160331856	-6435.354243726663	0.23078122599373616	11.241811160331856	6.995330872363865
48000	-6426.570371316614	-6438.15430313563	11.583931819015788	-6438.15430313563	0.22937896790917117	11.583931819015788	7.3555556828032005
49000	-6429.595212474639	-6437.8675231580155	8.272310683376707	-6437.8675231580155	0.2203329143726926	8.272310683376707	15.677235477451328
50000	-6428.086262068077	-6439.275920523168	11.18965845509013	-6439.275920523168	0.21358112219312336	11.18965845509013	6.303308379784179
51000	-6428.355228809082	-6439.6136159536245	11.258387144541992	-6439.6136159536245	0.2268142659047543	11.258387144541992	8.081244213630507
52000	-6431.531056618032	-6439.356215970856	7.825159352823777	-6439.356215970856	0.21907816500658536	7.825159352823777	16.044010078982026
53000	-6424.792464279181	-6435.751493966628	10.959029687446264	-6435.751493966628	0.22782358841189934	10.959029687446264	6.642310099678099
54000	-6425.9109056012085	-6435.7591711796595	9.848265578450597	-6435.7591711796595	0.23036481803301948	9.848265578450597	11.745653320289986
55000	-6427.619641549137	-6438.871561262898	11.25191971376078	-6438.871561262898	0.22164419763693316	11.25191971376078	8.016575382342035
56000	-6435.719566418034	-6446.470241873713	10.750675455679103	-6446.470241873713	0.24675805051189822	10.750675455679103	7.423047209132037
57000	-6425.212389494539	-6435.131805514595	9.919416020056078	-6435.131805514595	0.22350250903364574	9.919416020056078	4.4335349180867105
58000	-6428.53565844777	-6439.203909427094	10.668250979323535	-6439.203909427094	0.23518709444422534	10.668250979323535	7.427992727823244
59000	-6423.503376533518	-6435.505666984374	12.002290450855972	-6435.505666984374	0.21104653665098547	12.002290450855972	7.7434509842035695
60000	-6428.159950441089	-6439.022041548213	10.862091107123879	-6439.022041548213	0.21240819411341638	10.862091107123879	5.226863455669572
61000	-6429.207274771174	-6439.022763056045	9.815488284871574	-6439.022763056045	0.22154038852462474	9.815488284871574	4.28690802717777
62000	-6426.734203070935	-6438.326203606047	11.592000535111659	-6438.326203606047	0.22159670973547949	11.592000535111659	7.248219880975893
63000	-6421.952040444705	-6433.164347906289	11.212307461583631	-6433.164347906289	0.22923060355396813	11.212307461583631	6.367181358862921
64000	-6429.551727074254	-6437.564527765968	8.012800691714261	-6437.564527765968	0.22039187793441886	8.012800691714261	15.217883237642388
65000	-6429.967284989322	-6438.267369362946	8.300084373623687	-6438.267369362946	0.2415602202158403	8.300084373623687	12.891320478676317
66000	-6426.106831086064	-6436.866394573246	10.759563487182703	-6436.866394573246	0.23335067661666276	10.759563487182703	5.616649204894047
67000	-6424.592025890091	-6435.906805393457	11.314779503366658	-6435.906805393457	0.22137953003602576	11.314779503366658	7.554949720548236
68000	-6424.65965459154	-6435.24466515894	10.58501056739943	-6435.24466515894	0.2285581513323336	10.58501056739943	11.523738647365056
69000	-6426.0324840844305	-6436.851180378933	10.818696294502573	-6436.851180378933	0.22890047889233545	10.818696294502573	5.59425728200059
70000	-6425.207453634701	-6436.037006538457	10.82955290375584	-6436.037006538457	0.23757606276656146	10.82955290375584	6.096269714434036
71000	-6428.141917849234	-6438.512774836985	10.370856987750594	-6438.512774836985	0.24471287842292552	10.370856987750594	9.644209140972121
72000	-6427.1165506801935	-6438.4650436626225	11.348492982428548	-6438.4650436626225	0.22853777505760006	11.348492982428548	6.659637217097369
73000	-6427.139558720991	-6438.50620855438	11.366649833389086	-6438.50620855438	0.2244892350459914	11.366649833389086	11.163354838871987
74000	-6427.274150430918	-6438.058514190472	10.784363759554072	-6438.058514190472	0.22669056619290417	10.784363759554072	10.681817125373072
75000	-6430.130360555335	-6440.0741198111145	9.943759255779264	-6440.0741198111145	0.23786315776428618	9.943759255779264	9.627449643837295
76000	-6425.903564564003	-6437.317624377223	11.41405981322013	-6437.317624377223	0.21359906222520994	11.41405981322013	9.442013777793512
77000	-6424.125280968514	-6435.57855345024	11.453272481726081	-6435.57855345024	0.22734069968230652	11.453272481726081	7.155848796654601
78000	-6424.9590330423125	-6435.174316410321	10.215283368008198	-6435.174316410321	0.2125035988452772	10.215283368008198	12.341214569831678
79000	-6423.921731476796	-6434.523014080713	10.601282603917298	-6434.523014080713	0.241362819958835	10.601282603917298	5.959492706354812
80000	-6427.571135170811	-6438.898931959337	11.327796788524811	-6438.898931959337	0.23235900640436347	11.327796788524811	7.0117493688257575
81000	-6428.012633686982	-6439.155747779996	11.143114093014427	-6439.155747779996	0.22769151346036445	11.143114093014427	7.416520075546041
82000	-6427.638146781586	-6438.963965950873	11.325819169286474	-6438.963965950873	0.23476286207105526	11.325819169286474	6.1360269630236175
83000	-6427.1145204425275	-6437.955601497795	10.841081055267463	-6437.955601497795	0.24121222144284954	10.841081055267463	9.914073966837028
84000	-6426.957120070735	-6439.17684247571	12.219722404975073	-6439.17684247571	0.20704613274691164	12.219722404975073	7.813457755565681
85000	-6426.722187999989	-6437.380487873228	10.658299873239184	-6437.380487873228	0.23292903546459925	10.658299873239184	8.602281916637633
86000	-6425.266843064937	-6435.786709036122	10.519865971185382	-6435.786709036122	0.22356362786958114	10.519865971185382	5.036292374252086
87000	-6428.919374777299	-6439.913920731225	10.994545953926135	-6439.913920731225	0.227573127831886	10.994545953926135	5.850093316034806
88000	-6423.995678214909	-6435.289350987016	11.293672772107273	-6435.289350987016	0.22798736267418143	11.293672772107273	6.057781992990695
89000	-6426.507943426218	-6436.161362758104	9.65341933188573	-6436.161362758104	0.22613122613455683	9.65341933188573	4.115170101514425
90000	-6426.618562955734	-6436.5048547828765	9.886291827142259	-6436.5048547828765	0.22631754054194966	9.886291827142259	10.906747936483029
91000	-6426.179548458632	-6437.247574159536	11.068025700904485	-6437.247574159536	0.23536361363841388	11.068025700904485	5.841747850430122
92000	-6425.477804662192	-6436.943721649394	11.465916987202483	-6436.943721649394	0.22281988855045357	11.465916987202483	9.057541792704475
93000	-6427.857550803878	-6439.14809890593	11.29054810205146	-6439.14809890593	0.20880272409271075	11.29054810205146	5.424569603109329
94000	-6429.8657044491365	-6441.8617413207585	11.996036871622294	-6441.8617413207585	0.2145375031178719	11.996036871622294	6.382827972257634
95000	-6429.399179926403	-6440.0071477122965	10.607967785893669	-6440.0071477122965	0.2141245007283789	10.607967785893669	11.221592215675342
96000	-6429.3301073553575	-6439.9572212657595	10.627113910402368	-6439.9572212657595	0.22487921622735604	10.627113910402368	9.310185523532962
97000	-6426.212931347383	-6437.139302405411	10.926371058027824	-6437.139302405411	0.2281088071606879	10.926371058027824	9.38728402963552
98000	-6426.756620317802	-6437.993497576518	11.236877258715664	-6437.993497576518	0.22225371176604095	11.236877258715664	6.912045613755221
99000	-6424.85576693205	-6435.7038121344	10.848045202350205	-6435.7038121344	0.23203571369252507	10.848045202350205	6.9190389268814565
100000	-6425.237068579981	-6436.764509127696	11.52744054771609	-6436.764509127696	0.2160637605779798	11.52744054771609	8.65755347521996
101000	-6425.983852667889	-6435.183651053466	9.199798385577113	-6435.183651053466	0.22695070933465167	9.199798385577113	3.809158782428174
102000	-6426.24843119478	-6437.290564432098	11.04213323731842	-6437.290564432098	0.22768501321021947	11.04213323731842	7.601091450910539
103000	-6424.553734562914	-6435.67598482411	11.12225026119658	-6435.67598482411	0.23165939731724217	11.12225026119658	8.788080895347099
104000	-6424.335586060406	-6435.533969271523	11.198383211116868	-6435.533969271523	0.22591051525382005	11.198383211116868	6.049588719039083
105000	-6426.13819010306	-6438.0793783616655	11.941188258605145	-6438.0793783616655	0.21704724256513744	11.941188258605145	8.85870082992122
106000	-6428.335277216053	-6439.991199910163	11.655922694109996	-6439.991199910163	0.20925664624010568	11.655922694109996	9.426633756777768
107000	-6425.535853704691	-6435.3365146567985	9.800660952107544	-6435.3365146567985	0.21322719993439035	9.800660952107544	4.1798487044561545
108000	-6429.343564740965	-6440.525914822807	11.182350081841399	-6440.525914822807	0.20925115125770663	11.182350081841399	11.137465003075347
109000	-6428.687709962062	-6439.269602787226	10.58189282516377	-6439.269602787226	0.22683494001919885	10.58189282516377	10.505177871673515
110000	-6424.091771289843	-6435.3352131449465	11.243441855104251	-6435.3352131449465	0.21841397401027876	11.243441855104251	5.990637602428501
111000	-6422.317047276575	-6433.759561241559	11.44251396498346	-6433.759561241559	0.21724378158496713	11.44251396498346	8.841739068555677
112000	-6426.568829078783	-6437.023803615914	10.454974537131726	-6437.023803615914	0.2355184566052886	10.454974537131726	5.426566942685562
113000	-6427.01193351092	-6438.186626513772	11.174693002851837	-6438.186626513772	0.22463975049596263	11.174693002851837	8.640278435556356
114000	-6424.8820183456455	-6435.645061818075	10.763043472429587	-6435.645061818075	0.22042725544890115	10.763043472429587	11.291213669114729
115000	-6429.4213865063075	-6437.592324274483	8.170937768175282	-6437.592324274483	0.24293610252335837	8.170937768175282	3.2317925219813612
116000	-6422.745890783005	-6433.934014167501	11.1881233844957	-6433.934014167501	0.22621034390684805	11.1881233844957	8.001935597384705
117000	-6424.657127678033	-6435.898583982642	11.241456304608839	-6435.898583982642	0.21744220220893282	11.241456304608839	10.218891522499145
118000	-6425.035444603309	-6436.280039559544	11.244594956234781	-6436.280039559544	0.23444529354061774	11.244594956234781	6.409345409324821
119000	-6429.870888517769	-6440.359638494657	10.488749976887815	-6440.359638494657	0.22851944357429824	10.488749976887815	8.74787865350697
120000	-6426.190988391865	-6437.21221531668	11.021226924814638	-6437.21221531668	0.21837512441533882	11.021226924814638	9.312618862177521
121000	-6422.9592713214715	-6434.23264782276	11.273376501288176	-6434.23264782276	0.21963711498570768	11.273376501288176	9.827952935757889
122000	-6429.5440072455785	-6440.009636653032	10.465629407454248	-6440.009636653032	0.2409221178394509	10.465629407454248	10.43231004898769
123000	-6426.5965266394	-6436.67902844786	10.08250180846089	-6436.67902844786	0.23098991883539263	10.08250180846089	4.4461487444150425
124000	-6424.197699369136	-6435.474012484277	11.276313115141477	-6435.474012484277	0.2214043534610367	11.276313115141477	7.7739922140462605
125000	-6422.582493658114	-6433.828606911625	11.246113253510915	-6433.828606911625	0.22298466142621487	11.246113253510915	7.566193999859567
126000	-6425.780851932846	-6436.912739992969	11.131888060122629	-6436.912739992969	0.22828124505255107	11.131888060122629	8.324943484487488
127000	-6427.178466602624	-6437.153602008607	9.975135405982408	-6437.153602008607	0.2242111114804017	9.975135405982408	4.469317396517757
128000	-6425.503275619664	-6436.783124540244	11.27984892057934	-6436.783124540244	0.22089044507390743	11.27984892057934	8.843111120813992
129000	-6423.867297743842	-6434.874239589112	11.006941845270525	-6434.874239589112	0.22385460533452847	11.006941845270525	5.659159087760319
130000	-6424.84724624234	-6435.814318043991	10.967071801651837	-6435.814318043991	0.22990993047092406	10.967071801651837	9.041599206916036
131000	-6426.448690638768	-6437.159997512135	10.711306873366603	-6437.159997512135	0.21245720922253533	10.711306873366603	4.835809732965461
132000	-6426.978902127726	-6438.270799992048	11.291897864322252	-6438.270799992048	0.22800735181768575	11.291897864322252	6.669170962019307
133000	-6428.332918233069	-6438.7013985258	10.368480292730816	-6438.7013985258	0.22986910109133468	10.368480292730816	10.953210235456377
134000	-6425.881887344308	-6437.725907383219	11.844020038911276	-6437.725907383219	0.20971797172089437	11.844020038911276	7.237647442018119
135000	-6426.331965425698	-6437.3522162874815	11.020250861782756	-6437.3522162874815	0.23452776044043927	11.020250861782756	8.705433792111183
136000	-6429.559850762632	-6440.525153922516	10.96530315988469	-6440.525153922516	0.22682712666010735	10.96530315988469	8.337666827182748
137000	-6434.394033635436	-6444.232916865957	9.838883230521159	-6444.232916865957	0.24660298066576689	9.838883230521159	4.795155152893623
138000	-6426.289794135469	-6436.936540733842	10.646746598373397	-6436.936540733842	0.22568756157686112	10.646746598373397	5.110814395311171
139000	-6434.433230980278	-6445.838931416091	11.405700435814175	-6445.838931416091	0.21314044933762705	11.405700435814175	9.5666816861534
140000	-6429.856935895677	-6440.399471393331	10.542535497652953	-6440.399471393331	0.2173870475382309	10.542535497652953	11.929393047434486
141000	-6430.168354174251	-6440.860429280408	10.692075106157366	-6440.860429280408	0.21524938198163135	10.692075106157366	4.799724542206201
142000	-6429.1574202093125	-6440.3312501214305	11.17382991211762	-6440.3312501214305	0.22738601385705207	11.17382991211762	6.276366112913788
143000	-6428.691517615451	-6439.925570441442	11.234052825991293	-6439.925570441442	0.22509187978730308	11.234052825991293	7.1619403328691895
144000	-6425.6500618754635	-6437.068962356158	11.418900480694749	-6437.068962356158	0.22781993230661238	11.418900480694749	7.522983053487264
145000	-6428.729478015507	-6436.667040016773	7.93756200126588	-6436.667040016773	0.24677475071376126	7.93756200126588	14.484830927690888
146000	-6428.13636400819	-6437.609828413544	9.473464405354123	-6437.609828413544	0.22621298047988633	9.473464405354123	3.9341790878887135
147000	-6424.1527298076535	-6435.223407334426	11.0706775267724	-6435.223407334426	0.2337237263578611	11.0706775267724	9.114421483955727
148000	-6428.356840568062	-6438.467046595422	10.110206027360551	-6438.467046595422	0.23112886171708152	10.110206027360551	5.129601772204336
149000	-6425.7626660901515	-6436.12490140696	10.362235316808118	-6436.12490140696	0.22232828548002598	10.362235316808118	12.058894877475376
150000	-6425.942335015668	-6436.610450652021	10.668115636353928	-6436.610450652021	0.23422704569251546	10.668115636353928	9.020681925308958
151000	-6423.5369997861135	-6434.719229814146	11.182230028032677	-6434.719229814146	0.22668747169975395	11.182230028032677	7.607144137778398
152000	-6428.598026566618	-6439.446161522037	10.84813495541926	-6439.446161522037	0.23160399783966962	10.84813495541926	6.838558456350541
153000	-6423.264510758246	-6434.358965711883	11.0944549536367	-6434.358965711883	0.22517354378499266	11.0944549536367	6.32712388356576
154000	-6427.819148919722	-6438.798418460044	10.97926954032184	-6438.798418460044	0.2349174881999537	10.97926954032184	8.017189649103887
155000	-6427.01904839264	-6438.539081130922	11.520032738281422	-6438.539081130922	0.2142025537514272	11.520032738281422	9.304928272648006
156000	-6431.142233790262	-6440.798145812796	9.655912022533487	-6440.798145812796	0.2545912178826574	9.655912022533487	9.277553726881088
157000	-6427.649703150483	-6438.841207110688	11.191503960204237	-6438.841207110688	0.21438874128234303	11.191503960204237	6.8063955211891205
158000	-6425.452362931574	-6436.826066587422	11.373703655848859	-6436.826066587422	0.2170414314769597	11.373703655848859	6.344339768650748
159000	-6427.716546899325	-6438.933893263818	11.217346364493176	-6438.933893263818	0.22820860606139057	11.217346364493176	7.012727357966923
160000	-6430.728366915524	-6442.351896681214	11.623529765690328	-6442.351896681214	0.21249314995570748	11.623529765690328	7.519438886705556
161000	-6427.59795936468	-6438.26962807069	10.67166870601021	-6438.26962807069	0.22697308033012817	10.67166870601021	10.03512751468634
162000	-6425.87158144637	-6435.314863464243	9.443282017872399	-6435.314863464243	0.22875536143122666	9.443282017872399	4.022535855008605
163000	-6424.060182212494	-6434.392551088645	10.332368876150877	-6434.392551088645	0.23446362143610708	10.332368876150877	5.08570438008015
164000	-6427.899973297532	-6438.77207519038	10.872101892848239	-6438.77207519038	0.2279191311084582	10.872101892848239	5.8083128320480375
165000	-6426.221454836074	-6435.6145884772295	9.393133641155481	-6435.6145884772295	0.22923342410647826	9.393133641155481	3.9928870899000906
166000	-6425.585093019288	-6436.329684120011	10.7445911007229	-6436.329684120011	0.21393830676315773	10.7445911007229	4.910372924885179
167000	-6426.928286717444	-6438.336529875774	11.408243158330542	-6438.336529875774	0.213568419757893	11.408243158330542	5.9899650481056215
168000	-6427.540315410435	-6439.283508281479	11.743192871044146	-6439.283508281479	0.22053481816457643	11.743192871044146	8.110481679645654
169000	-6426.934082109661	-6438.219081942293	11.284999832631643	-6438.219081942293	0.2246141224613068	11.284999832631643	10.655161081507638
170000	-6424.3992346046325	-6435.513969807674	11.114735203040967	-6435.513969807674	0.22969728894901587	11.114735203040967	6.404873688031509
171000	-6427.512882570219	-6438.892860906661	11.3799783364422	-6438.892860906661	0.22809289999949076	11.3799783364422	7.537440478508983
172000	-6425.095911476114	-6435.412431171724	10.316519695609792	-6435.412431171724	0.22657944109980943	10.316519695609792	4.661319993593951
173000	-6422.559463899267	-6434.114647413247	11.555183513980673	-6434.114647413247	0.22685435940502363	11.555183513980673	7.607411072233096
174000	-6425.821864692459	-6434.80131814063	8.979453448171217	-6434.80131814063	0.23620430120125274	8.979453448171217	12.979590579294317
175000	-6423.804570588854	-6434.786716392867	10.982145804012239	-6434.786716392867	0.23965083448246174	10.982145804012239	6.574374410326822
176000	-6425.001742007114	-6436.0953836297585	11.09364162264401	-6436.0953836297585	0.2282037598833289	11.09364162264401	8.905298883583889
177000	-6423.912409431534	-6435.190184068544	11.277774637010033	-6435.190184068544	0.22080467164165662	11.277774637010033	10.123283735138589
178000	-6425.3037619638435	-6436.679385977271	11.375624013427084	-6436.679385977271	0.21576865720340935	11.375624013427084	9.19351773740442
179000	-6430.1556842039	-6442.572317904668	12.416633700768065	-6442.572317904668	0.21791819393065961	12.416633700768065	8.316436335656686
180000	-6425.723322107641	-6435.221828308704	9.498506201062375	-6435.221828308704	0.24197823118104317	9.498506201062375	4.220407922736966
181000	-6427.486228325866	-6438.993204623317	11.50697629745114	-6438.993204623317	0.21811271646927144	11.50697629745114	8.123614470667194
182000	-6426.157817746649	-6437.77243752932	11.614619782671141	-6437.77243752932	0.21491041927943	11.614619782671141	6.858139819100593
183000	-6426.295192622755	-6437.58529515463	11.290102531874721	-6437.58529515463	0.22554564904504598	11.290102531874721	6.296227230350983
184000	-6434.925058666184	-6445.709522836264	10.784464170079978	-6445.709522836264	0.23468352455263247	10.784464170079978	6.883271292250982
185000	-6424.638577750305	-6435.55626300589	10.917685255585523	-6435.55626300589	0.22646775017060175	10.917685255585523	10.682899189490831
186000	-6424.784773348796	-6435.077641159079	10.292867810282164	-6435.077641159079	0.22662792334769924	10.292867810282164	4.5895832406994375
187000	-6424.752611176787	-6436.623944969558	11.871333792771548	-6436.623944969558	0.21157521681278268	11.871333792771548	7.032170743770009
188000	-6423.134536196485	-6434.455506898934	11.320970702448959	-6434.455506898934	0.2212598930757582	11.320970702448959	8.742652093074886
189000	-6428.891843451679	-6439.355288751094	10.463445299414888	-6439.355288751094	0.2427156617982501	10.463445299414888	6.174269582794978
